|1|CAT|4|TAK|INDOOR|TAK|2022-02-02
|2|DOG|16|TAK|OUTDOOR|NIE|2022-02-02
|3|CAT|6|TAK|INDOOR|TAK|2022-02-02
|4|DOG|14|NIE|ANY|TAK|2022-02-02
|5|CAT|0|TAK|INDOOR|TAK|2022-02-02
|6|CAT|8|NIE|INDOOR|TAK|2022-02-02
|7|DOG|14|TAK|OUTDOOR|NIE|2022-02-02
|8|DOG|18|TAK|ANY|TAK|2022-02-02
|1|DOG|1|NIE|ANY|TAK|2022-02-03
|2|CAT|17|TAK|INDOOR|TAK|2022-02-03
|3|DOG|10|NIE|INDOOR|NIE|2022-02-03
|4|CAT|1|NIE|OUTDOOR|TAK|2022-02-03
|5|DOG|3|TAK|ANY|TAK|2022-02-03
|6|DOG|7|TAK|ANY|TAK|2022-02-03
|7|DOG|6|TAK|INDOOR|TAK|2022-02-03
|8|DOG|16|TAK|ANY|TAK|2022-02-03
|1|CAT|16|NIE|OUTDOOR|TAK|2022-02-04
|2|DOG|12|NIE|OUTDOOR|TAK|2022-02-04
|3|CAT|19|TAK|OUTDOOR|TAK|2022-02-04
|4|DOG|4|NIE|OUTDOOR|TAK|2022-02-04
|5|DOG|7|NIE|OUTDOOR|NIE|2022-02-04
|6|DOG|16|NIE|ANY|TAK|2022-02-04
|7|CAT|0|NIE|ANY|TAK|2022-02-04
|8|CAT|0|TAK|INDOOR|NIE|2022-02-04
|1|DOG|5|TAK|OUTDOOR|NIE|2022-02-05
|2|CAT|15|TAK|ANY|NIE|2022-02-05
|3|CAT|6|TAK|ANY|NIE|2022-02-05
|4|CAT|14|TAK|OUTDOOR|NIE|2022-02-05
|5|CAT|11|NIE|INDOOR|NIE|2022-02-05
|6|DOG|1|TAK|ANY|NIE|2022-02-05
|7|DOG|15|NIE|OUTDOOR|NIE|2022-02-05
|8|CAT|19|TAK|OUTDOOR|NIE|2022-02-05
|9|DOG|10|NIE|OUTDOOR|NIE|2022-02-05
|1|DOG|12|TAK|INDOOR|NIE|2022-02-06
|2|DOG|14|TAK|OUTDOOR|TAK|2022-02-06
|3|CAT|5|NIE|INDOOR|NIE|2022-02-06
|4|DOG|0|NIE|OUTDOOR|NIE|2022-02-06
|5|DOG|8|TAK|INDOOR|TAK|2022-02-06
|6|CAT|0|TAK|INDOOR|TAK|2022-02-06
|7|DOG|15|TAK|OUTDOOR|TAK|2022-02-06
|8|CAT|16|TAK|OUTDOOR|NIE|2022-02-06
|9|DOG|9|TAK|ANY|TAK|2022-02-06
|1|DOG|5|NIE|OUTDOOR|TAK|2022-02-07
|2|DOG|4|TAK|INDOOR|TAK|2022-02-07
|3|CAT|2|TAK|OUTDOOR|TAK|2022-02-07
|4|CAT|19|TAK|OUTDOOR|NIE|2022-02-07
|5|CAT|2|NIE|ANY|NIE|2022-02-07
|6|CAT|1|NIE|ANY|NIE|2022-02-07
|7|CAT|5|NIE|ANY|NIE|2022-02-07
|8|DOG|4|TAK|ANY|TAK|2022-02-07
|9|CAT|3|NIE|ANY|NIE|2022-02-07
|10|CAT|7|TAK|INDOOR|NIE|2022-02-07
|11|DOG|12|TAK|OUTDOOR|TAK|2022-02-07
|12|DOG|0|TAK|OUTDOOR|TAK|2022-02-07
|1|DOG|17|TAK|INDOOR|NIE|2022-02-08
|2|DOG|6|TAK|INDOOR|NIE|2022-02-08
|3|CAT|5|TAK|INDOOR|TAK|2022-02-08
|4|CAT|19|TAK|INDOOR|TAK|2022-02-08
|5|CAT|13|NIE|INDOOR|TAK|2022-02-08
|6|CAT|10|NIE|INDOOR|TAK|2022-02-08
|7|CAT|6|NIE|ANY|TAK|2022-02-08
|8|DOG|9|NIE|ANY|TAK|2022-02-08
|9|DOG|7|NIE|OUTDOOR|TAK|2022-02-08
|10|CAT|0|NIE|ANY|TAK|2022-02-08
|11|DOG|3|NIE|OUTDOOR|NIE|2022-02-08
|12|DOG|4|TAK|OUTDOOR|TAK|2022-02-08
|13|DOG|15|TAK|INDOOR|NIE|2022-02-08
|1|DOG|17|TAK|OUTDOOR|NIE|2022-02-09
|2|CAT|17|TAK|ANY|NIE|2022-02-09
|3|DOG|0|NIE|ANY|TAK|2022-02-09
|4|CAT|5|TAK|INDOOR|TAK|2022-02-09
|5|DOG|9|TAK|INDOOR|TAK|2022-02-09
|6|CAT|12|NIE|OUTDOOR|NIE|2022-02-09
|7|DOG|5|NIE|INDOOR|TAK|2022-02-09
|8|DOG|0|NIE|OUTDOOR|NIE|2022-02-09
|9|DOG|4|NIE|INDOOR|TAK|2022-02-09
|10|DOG|9|TAK|INDOOR|TAK|2022-02-09
|11|DOG|16|NIE|OUTDOOR|TAK|2022-02-09
|12|DOG|2|NIE|ANY|TAK|2022-02-09
|13|CAT|15|TAK|OUTDOOR|NIE|2022-02-09
|14|DOG|3|TAK|INDOOR|NIE|2022-02-09
|15|CAT|4|NIE|OUTDOOR|TAK|2022-02-09
|16|DOG|4|TAK|ANY|TAK|2022-02-09
|17|CAT|7|TAK|OUTDOOR|TAK|2022-02-09
|18|DOG|17|TAK|OUTDOOR|TAK|2022-02-09
|19|CAT|12|TAK|OUTDOOR|NIE|2022-02-09
|1|DOG|4|TAK|OUTDOOR|NIE|2022-02-10
|2|DOG|16|NIE|ANY|TAK|2022-02-10
|3|DOG|1|NIE|OUTDOOR|NIE|2022-02-10
|4|DOG|7|NIE|INDOOR|NIE|2022-02-10
|5|DOG|8|TAK|INDOOR|TAK|2022-02-10
|6|DOG|14|NIE|OUTDOOR|NIE|2022-02-10
|7|DOG|9|TAK|OUTDOOR|NIE|2022-02-10
|8|DOG|6|NIE|ANY|TAK|2022-02-10
|9|CAT|15|NIE|INDOOR|NIE|2022-02-10
|10|DOG|18|TAK|ANY|TAK|2022-02-10
|11|DOG|14|TAK|ANY|TAK|2022-02-10
|12|CAT|1|TAK|OUTDOOR|NIE|2022-02-10
|13|DOG|16|TAK|INDOOR|TAK|2022-02-10
|14|CAT|5|TAK|ANY|TAK|2022-02-10
|15|DOG|19|TAK|OUTDOOR|TAK|2022-02-10
|16|CAT|17|TAK|INDOOR|NIE|2022-02-10
|17|CAT|12|TAK|ANY|NIE|2022-02-10
|18|DOG|11|NIE|INDOOR|TAK|2022-02-10
|19|DOG|5|TAK|OUTDOOR|TAK|2022-02-10
|20|DOG|2|NIE|OUTDOOR|NIE|2022-02-10
|21|CAT|19|TAK|INDOOR|TAK|2022-02-10
|22|CAT|8|TAK|INDOOR|NIE|2022-02-10
|23|CAT|8|NIE|OUTDOOR|NIE|2022-02-10
|24|DOG|4|NIE|ANY|NIE|2022-02-10
|25|CAT|18|NIE|OUTDOOR|TAK|2022-02-10
|1|CAT|2|TAK|OUTDOOR|TAK|2022-02-11
|3|DOG|18|TAK|ANY|TAK|2022-02-11
|5|CAT|13|TAK|OUTDOOR|TAK|2022-02-11
|6|DOG|14|NIE|OUTDOOR|TAK|2022-02-11
|7|DOG|11|TAK|OUTDOOR|NIE|2022-02-11
|8|DOG|18|NIE|OUTDOOR|TAK|2022-02-11
|9|DOG|17|NIE|ANY|TAK|2022-02-11
|10|DOG|14|NIE|INDOOR|TAK|2022-02-11
|12|CAT|14|NIE|OUTDOOR|NIE|2022-02-11
|13|CAT|2|TAK|INDOOR|NIE|2022-02-11
|14|CAT|4|NIE|INDOOR|TAK|2022-02-11
|15|CAT|0|TAK|ANY|NIE|2022-02-11
|16|CAT|19|NIE|ANY|NIE|2022-02-11
|17|DOG|1|NIE|ANY|TAK|2022-02-11
|18|DOG|19|NIE|OUTDOOR|NIE|2022-02-11
|21|CAT|16|TAK|ANY|TAK|2022-02-11
|23|DOG|1|TAK|ANY|NIE|2022-02-11
|24|DOG|12|NIE|INDOOR|TAK|2022-02-11
|26|CAT|2|TAK|ANY|NIE|2022-02-11
|1|CAT|10|NIE|INDOOR|TAK|2022-02-12
|3|DOG|18|TAK|ANY|NIE|2022-02-12
|5|CAT|0|NIE|ANY|TAK|2022-02-12
|6|DOG|14|TAK|INDOOR|TAK|2022-02-12
|7|DOG|19|TAK|OUTDOOR|TAK|2022-02-12
|8|CAT|6|TAK|OUTDOOR|TAK|2022-02-12
|9|CAT|9|NIE|OUTDOOR|NIE|2022-02-12
|11|CAT|3|NIE|INDOOR|NIE|2022-02-12
|12|DOG|7|TAK|INDOOR|TAK|2022-02-12
|13|CAT|1|TAK|ANY|NIE|2022-02-12
|14|CAT|8|TAK|OUTDOOR|TAK|2022-02-12
|15|CAT|6|TAK|OUTDOOR|TAK|2022-02-12
|16|CAT|3|NIE|OUTDOOR|TAK|2022-02-12
|17|CAT|16|NIE|OUTDOOR|NIE|2022-02-12
|18|DOG|9|NIE|ANY|TAK|2022-02-12
|19|DOG|11|TAK|INDOOR|TAK|2022-02-12
|20|DOG|4|TAK|ANY|NIE|2022-02-12
|21|DOG|12|NIE|OUTDOOR|NIE|2022-02-12
|22|DOG|5|NIE|INDOOR|NIE|2022-02-12
|24|CAT|19|TAK|INDOOR|NIE|2022-02-12
|25|CAT|9|TAK|INDOOR|TAK|2022-02-12
|26|CAT|9|TAK|OUTDOOR|NIE|2022-02-12
|27|DOG|3|TAK|ANY|NIE|2022-02-12
|28|CAT|18|NIE|ANY|TAK|2022-02-12
|1|CAT|12|TAK|OUTDOOR|NIE|2022-02-13
|2|CAT|16|NIE|INDOOR|NIE|2022-02-13
|3|CAT|13|TAK|OUTDOOR|NIE|2022-02-13
|4|DOG|5|TAK|ANY|TAK|2022-02-13
|5|CAT|13|TAK|ANY|TAK|2022-02-13
|6|DOG|4|TAK|ANY|NIE|2022-02-13
|7|CAT|16|NIE|OUTDOOR|NIE|2022-02-13
|8|DOG|12|TAK|OUTDOOR|TAK|2022-02-13
|9|DOG|16|TAK|INDOOR|NIE|2022-02-13
|11|CAT|19|TAK|OUTDOOR|NIE|2022-02-13
|15|DOG|3|NIE|OUTDOOR|TAK|2022-02-13
|16|DOG|4|TAK|INDOOR|NIE|2022-02-13
|18|DOG|10|TAK|OUTDOOR|TAK|2022-02-13
|19|CAT|13|TAK|OUTDOOR|TAK|2022-02-13
|21|DOG|11|NIE|OUTDOOR|NIE|2022-02-13
|22|DOG|1|TAK|INDOOR|TAK|2022-02-13
|23|CAT|16|TAK|INDOOR|NIE|2022-02-13
|24|DOG|2|TAK|OUTDOOR|NIE|2022-02-13
|28|CAT|13|TAK|OUTDOOR|TAK|2022-02-13
|29|CAT|0|NIE|OUTDOOR|NIE|2022-02-13
|30|DOG|17|NIE|ANY|NIE|2022-02-13
|31|DOG|16|TAK|OUTDOOR|TAK|2022-02-13
|32|CAT|1|NIE|ANY|TAK|2022-02-13
|33|CAT|1|TAK|INDOOR|TAK|2022-02-13
|1|DOG|6|NIE|OUTDOOR|TAK|2022-02-14
|2|DOG|2|NIE|INDOOR|NIE|2022-02-14
|6|DOG|3|NIE|ANY|NIE|2022-02-14
|7|DOG|13|NIE|OUTDOOR|TAK|2022-02-14
|9|CAT|17|NIE|OUTDOOR|TAK|2022-02-14
|10|CAT|13|NIE|OUTDOOR|NIE|2022-02-14
|13|DOG|9|TAK|OUTDOOR|TAK|2022-02-14
|14|CAT|16|TAK|ANY|TAK|2022-02-14
|15|DOG|9|TAK|ANY|TAK|2022-02-14
|16|DOG|13|TAK|OUTDOOR|NIE|2022-02-14
|18|DOG|10|NIE|OUTDOOR|NIE|2022-02-14
|22|DOG|15|TAK|INDOOR|TAK|2022-02-14
|23|CAT|19|TAK|OUTDOOR|NIE|2022-02-14
|25|CAT|8|TAK|INDOOR|TAK|2022-02-14
|26|DOG|12|TAK|ANY|TAK|2022-02-14
|28|DOG|10|TAK|ANY|TAK|2022-02-14
|29|DOG|15|NIE|OUTDOOR|TAK|2022-02-14
|30|CAT|9|TAK|INDOOR|NIE|2022-02-14
|33|DOG|6|NIE|OUTDOOR|NIE|2022-02-14
|34|DOG|6|NIE|OUTDOOR|NIE|2022-02-14
|35|CAT|14|NIE|ANY|NIE|2022-02-14
|2|CAT|17|NIE|ANY|TAK|2022-02-15
|3|DOG|13|TAK|INDOOR|TAK|2022-02-15
|6|CAT|7|NIE|OUTDOOR|TAK|2022-02-15
|7|DOG|4|TAK|INDOOR|NIE|2022-02-15
|8|CAT|12|NIE|ANY|NIE|2022-02-15
|9|CAT|6|NIE|OUTDOOR|TAK|2022-02-15
|12|CAT|2|TAK|OUTDOOR|NIE|2022-02-15
|15|DOG|3|TAK|INDOOR|NIE|2022-02-15
|17|CAT|12|NIE|INDOOR|NIE|2022-02-15
|19|CAT|9|TAK|ANY|TAK|2022-02-15
|24|CAT|7|TAK|OUTDOOR|TAK|2022-02-15
|25|DOG|14|NIE|INDOOR|TAK|2022-02-15
|26|DOG|0|NIE|ANY|NIE|2022-02-15
|27|CAT|10|TAK|ANY|NIE|2022-02-15
|28|DOG|7|TAK|OUTDOOR|TAK|2022-02-15
|30|CAT|9|TAK|INDOOR|TAK|2022-02-15
|33|CAT|17|TAK|ANY|TAK|2022-02-15
|35|CAT|3|NIE|INDOOR|TAK|2022-02-15
|1|DOG|18|TAK|ANY|TAK|2022-02-16
|4|DOG|2|NIE|INDOOR|NIE|2022-02-16
|6|DOG|19|TAK|OUTDOOR|NIE|2022-02-16
|9|CAT|11|NIE|OUTDOOR|TAK|2022-02-16
|10|CAT|9|NIE|OUTDOOR|TAK|2022-02-16
|11|CAT|13|TAK|ANY|TAK|2022-02-16
|12|CAT|16|NIE|ANY|NIE|2022-02-16
|14|CAT|12|NIE|ANY|NIE|2022-02-16
|15|DOG|1|TAK|ANY|NIE|2022-02-16
|17|CAT|14|TAK|OUTDOOR|NIE|2022-02-16
|18|CAT|3|NIE|INDOOR|TAK|2022-02-16
|19|DOG|1|TAK|INDOOR|TAK|2022-02-16
|20|CAT|17|NIE|OUTDOOR|NIE|2022-02-16
|22|CAT|14|NIE|ANY|TAK|2022-02-16
|23|DOG|13|NIE|ANY|NIE|2022-02-16
|25|CAT|11|TAK|ANY|NIE|2022-02-16
|27|DOG|18|NIE|OUTDOOR|NIE|2022-02-16
|28|DOG|2|NIE|OUTDOOR|TAK|2022-02-16
|29|CAT|3|TAK|OUTDOOR|TAK|2022-02-16
|31|DOG|3|NIE|OUTDOOR|NIE|2022-02-16
|32|CAT|9|NIE|ANY|TAK|2022-02-16
|33|CAT|13|NIE|INDOOR|TAK|2022-02-16
|7|CAT|0|TAK|INDOOR|NIE|2022-02-17
|8|DOG|5|NIE|INDOOR|NIE|2022-02-17
|11|DOG|14|NIE|ANY|NIE|2022-02-17
|13|CAT|17|TAK|ANY|TAK|2022-02-17
|14|DOG|2|TAK|INDOOR|TAK|2022-02-17
|15|CAT|2|NIE|OUTDOOR|NIE|2022-02-17
|16|CAT|2|TAK|ANY|TAK|2022-02-17
|18|CAT|10|TAK|INDOOR|TAK|2022-02-17
|19|DOG|9|NIE|INDOOR|TAK|2022-02-17
|21|DOG|14|NIE|INDOOR|TAK|2022-02-17
|22|CAT|1|NIE|OUTDOOR|NIE|2022-02-17
|23|CAT|0|NIE|ANY|NIE|2022-02-17
|24|CAT|2|NIE|INDOOR|NIE|2022-02-17
|25|CAT|13|TAK|OUTDOOR|NIE|2022-02-17
|26|CAT|8|TAK|OUTDOOR|TAK|2022-02-17
|28|CAT|8|TAK|INDOOR|NIE|2022-02-17
|29|CAT|13|TAK|ANY|NIE|2022-02-17
|30|DOG|5|NIE|ANY|NIE|2022-02-17
|32|CAT|16|NIE|OUTDOOR|TAK|2022-02-17
|1|CAT|10|TAK|INDOOR|NIE|2022-02-18
|3|CAT|10|TAK|OUTDOOR|TAK|2022-02-18
|4|CAT|9|TAK|ANY|NIE|2022-02-18
|5|DOG|16|NIE|ANY|NIE|2022-02-18
|8|CAT|15|NIE|INDOOR|TAK|2022-02-18
|17|CAT|2|TAK|ANY|TAK|2022-02-18
|18|CAT|18|NIE|ANY|TAK|2022-02-18
|20|CAT|9|NIE|ANY|NIE|2022-02-18
|22|CAT|16|TAK|INDOOR|TAK|2022-02-18
|23|CAT|1|TAK|ANY|NIE|2022-02-18
|25|DOG|13|NIE|INDOOR|NIE|2022-02-18
|26|DOG|4|NIE|INDOOR|TAK|2022-02-18
|29|CAT|16|NIE|OUTDOOR|TAK|2022-02-18
|31|CAT|17|TAK|INDOOR|TAK|2022-02-18
|33|CAT|2|TAK|INDOOR|NIE|2022-02-18
|34|CAT|10|TAK|ANY|NIE|2022-02-18
|4|DOG|5|TAK|INDOOR|TAK|2022-02-19
|7|DOG|5|TAK|INDOOR|TAK|2022-02-19
|9|CAT|6|NIE|OUTDOOR|NIE|2022-02-19
|10|CAT|10|TAK|ANY|NIE|2022-02-19
|13|DOG|3|NIE|INDOOR|NIE|2022-02-19
|16|CAT|10|TAK|ANY|TAK|2022-02-19
|17|DOG|9|TAK|OUTDOOR|TAK|2022-02-19
|19|CAT|17|TAK|ANY|TAK|2022-02-19
|20|DOG|14|TAK|ANY|NIE|2022-02-19
|21|DOG|9|TAK|OUTDOOR|TAK|2022-02-19
|24|DOG|15|NIE|OUTDOOR|NIE|2022-02-19
|29|DOG|4|NIE|ANY|NIE|2022-02-19
|30|DOG|19|TAK|ANY|NIE|2022-02-19
|31|CAT|14|TAK|INDOOR|TAK|2022-02-19
|32|DOG|18|TAK|OUTDOOR|TAK|2022-02-19
|33|DOG|19|TAK|INDOOR|NIE|2022-02-19
|36|CAT|10|NIE|OUTDOOR|TAK|2022-02-19
|37|DOG|13|TAK|OUTDOOR|NIE|2022-02-19
|38|DOG|1|NIE|ANY|NIE|2022-02-19
|39|DOG|0|NIE|ANY|NIE|2022-02-19
|2|DOG|5|NIE|ANY|TAK|2022-02-20
|3|DOG|7|TAK|INDOOR|NIE|2022-02-20
|5|DOG|2|NIE|ANY|NIE|2022-02-20
|6|DOG|13|TAK|OUTDOOR|TAK|2022-02-20
|8|CAT|18|NIE|OUTDOOR|NIE|2022-02-20
|12|DOG|17|TAK|OUTDOOR|NIE|2022-02-20
|15|DOG|16|TAK|ANY|NIE|2022-02-20
|16|DOG|16|NIE|INDOOR|NIE|2022-02-20
|18|CAT|16|TAK|INDOOR|TAK|2022-02-20
|19|DOG|2|NIE|OUTDOOR|NIE|2022-02-20
|21|CAT|16|TAK|INDOOR|NIE|2022-02-20
|22|CAT|13|NIE|ANY|NIE|2022-02-20
|26|CAT|14|NIE|ANY|NIE|2022-02-20
|30|CAT|13|NIE|INDOOR|TAK|2022-02-20
|33|DOG|3|NIE|ANY|NIE|2022-02-20
|34|CAT|6|TAK|ANY|TAK|2022-02-20
|35|DOG|17|NIE|OUTDOOR|TAK|2022-02-20
|36|CAT|0|TAK|INDOOR|TAK|2022-02-20
|37|DOG|8|NIE|OUTDOOR|TAK|2022-02-20
|39|CAT|17|NIE|INDOOR|TAK|2022-02-20
|40|CAT|17|NIE|ANY|NIE|2022-02-20
|41|DOG|5|NIE|ANY|TAK|2022-02-20
|42|DOG|2|NIE|OUTDOOR|NIE|2022-02-20
|43|CAT|12|TAK|INDOOR|NIE|2022-02-20
|44|DOG|3|NIE|ANY|NIE|2022-02-20
|2|DOG|15|NIE|OUTDOOR|TAK|2022-02-21
|3|DOG|4|TAK|ANY|TAK|2022-02-21
|4|DOG|4|TAK|ANY|NIE|2022-02-21
|5|CAT|15|TAK|OUTDOOR|TAK|2022-02-21
|7|CAT|17|TAK|ANY|NIE|2022-02-21
|9|CAT|14|NIE|OUTDOOR|TAK|2022-02-21
|10|DOG|16|NIE|OUTDOOR|TAK|2022-02-21
|11|DOG|15|NIE|OUTDOOR|NIE|2022-02-21
|17|CAT|5|NIE|INDOOR|TAK|2022-02-21
|18|CAT|9|TAK|INDOOR|NIE|2022-02-21
|19|CAT|9|TAK|OUTDOOR|NIE|2022-02-21
|20|DOG|13|TAK|ANY|NIE|2022-02-21
|21|DOG|13|NIE|ANY|NIE|2022-02-21
|22|DOG|19|NIE|OUTDOOR|NIE|2022-02-21
|23|DOG|8|NIE|ANY|NIE|2022-02-21
|25|CAT|16|TAK|ANY|TAK|2022-02-21
|26|DOG|4|NIE|OUTDOOR|TAK|2022-02-21
|28|CAT|10|NIE|OUTDOOR|TAK|2022-02-21
|30|DOG|2|TAK|ANY|NIE|2022-02-21
|31|CAT|7|TAK|OUTDOOR|NIE|2022-02-21
|35|CAT|17|NIE|OUTDOOR|NIE|2022-02-21
|36|DOG|16|TAK|OUTDOOR|TAK|2022-02-21
|37|DOG|14|TAK|ANY|TAK|2022-02-21
|38|CAT|19|TAK|ANY|NIE|2022-02-21
|41|CAT|14|NIE|ANY|TAK|2022-02-21
|42|CAT|13|TAK|OUTDOOR|TAK|2022-02-21
|44|DOG|6|TAK|INDOOR|TAK|2022-02-21
|45|CAT|4|TAK|ANY|TAK|2022-02-21
|46|CAT|1|TAK|OUTDOOR|TAK|2022-02-21
|47|CAT|1|NIE|INDOOR|TAK|2022-02-21
|48|DOG|1|TAK|INDOOR|NIE|2022-02-21
